ZBEDROOMS,NCOMBATH,TOTROOMS,ROOFTYPE,FUELPOOL,RECBATH,TOTSQFT_EN,KWH
0,2,6,5,-2,0,1120,6407.276999999999
0,1,7,5,-2,0,3080,17443.457
0,1,3,3,-2,0,704,18915.798
0,1,4,5,-2,0,1598,24619.221
0,1,4,-2,-2,0,977,6759.0
0,2,6,5,-2,0,1406,10831.528999999999
0,2,8,5,-2,0,3296,7479.257
0,1,5,5,-2,0,1012,5803.821999999999
0,1,5,5,-2,0,1702,8840.067
0,2,6,2,-2,0,1415,14316.649
0,2,7,2,-2,0,1565,5203.465999999999
0,1,3,-2,-2,0,552,4040.187
0,1,7,3,-2,0,2900,6224.613
0,1,4,5,-2,0,1259,11001.278999999999
0,1,4,3,-2,0,1196,4371.727
0,2,6,5,-2,0,1323,4809.788
0,1,3,-2,-2,0,648,2585.59
0,3,7,5,-2,0,2478,11183.166000000001
0,2,7,5,-2,0,4530,21313.7
0,1,5,5,-2,0,1428,6698.085999999999
0,1,5,5,-2,0,835,14563.607
0,1,5,3,-2,0,1014,10396.194
0,2,5,1,-2,0,1212,3227.132
0,4,9,5,-2,0,5234,8231.769
0,2,11,5,-2,0,2852,6770.0
0,2,7,5,-2,0,1620,8778.030999999999
0,1,1,-2,-2,0,812,9207.0
0,2,8,3,-2,0,2597,18679.074
0,2,6,5,-2,0,1460,4572.735
0,1,4,2,-2,0,988,3207.066
0,1,2,-2,-2,0,581,1172.333
0,2,6,5,-2,1,1750,17644.008
0,1,6,2,-2,0,884,12922.0
0,2,6,5,-2,0,1400,6796.8
0,2,5,5,-2,0,1082,9237.326
0,2,7,5,-2,0,1880,21641.125
0,5,12,5,-2,0,5733,57071.757000000005
0,1,6,5,-2,0,1846,8747.646999999999
0,2,7,5,-2,0,2099,18814.387
0,1,5,1,-2,0,822,10022.949
0,1,4,5,-2,0,858,7560.915
1,1,6,5,-2,0,1782,15804.425
0,1,4,-2,-2,0,853,1321.0
0,1,3,-2,-2,0,806,7700.0
0,2,5,3,-2,0,2430,9079.935
0,2,5,5,-2,0,1409,5692.352
0,1,4,2,-2,0,1139,5588.0
0,3,8,7,8,1,1524,8428.164
0,2,7,3,-2,0,2587,10479.749
0,3,9,1,1,1,6182,20645.714
0,2,9,5,-2,0,3074,6043.085
0,2,7,5,-2,0,1845,22736.806
0,2,5,5,-2,0,4352,22133.839
0,2,5,3,-2,1,980,14377.22
0,2,6,5,-2,0,2491,11418.0
0,1,3,1,-2,0,672,5723.098000000001
0,2,7,3,-2,0,1885,9944.309000000001
0,2,10,5,8,1,2350,9095.0
0,1,6,5,-2,0,2215,10047.818000000001
0,2,4,3,-2,0,784,7627.031999999999
0,2,4,-2,-2,0,1120,2751.4190000000003
0,2,8,5,-2,0,4405,25594.982999999997
0,3,6,5,-2,1,2308,26471.975
0,1,6,-2,-2,0,1012,15421.548
0,1,5,5,-2,0,1296,7875.081999999999
0,1,4,5,-2,0,816,20678.463
0,1,5,5,-2,0,816,14198.178999999998
0,1,5,5,-2,0,1850,4641.0
0,2,7,5,-2,0,4549,7055.967
0,1,5,5,-2,0,2736,3840.4
0,1,2,-2,-2,0,552,7047.0
0,3,10,5,-2,0,3010,22278.882
0,1,4,5,-2,0,1444,5941.95
0,2,8,5,-2,0,3264,16290.896999999999
0,2,5,5,-2,0,1356,22523.117000000002
0,1,5,5,-2,0,1802,12986.41
0,1,3,-2,-2,0,707,2928.133
0,3,10,5,-2,0,2240,21065.516
0,1,5,-2,-2,0,750,3909.505
0,1,5,2,-2,0,1314,5652.465
0,2,7,-2,-2,0,1438,2630.164
0,2,9,5,-2,0,1807,21211.0
0,3,6,5,-2,0,4446,31642.206000000002
0,1,10,3,-2,0,3212,11068.077
0,2,4,5,-2,0,1072,7779.1
0,3,9,1,-2,1,3839,6150.875
0,3,8,5,-2,0,3700,17491.81
0,1,4,-2,-2,0,784,6456.494000000001
0,2,5,2,-2,0,1160,21731.903
0,2,8,5,-2,0,2871,16681.733
0,1,4,3,-2,1,1224,6518.0
0,3,6,9,-2,0,3864,13347.483999999999
0,2,9,5,2,0,2770,28161.0
0,3,8,5,-2,0,2388,28094.293999999998
0,2,7,3,-2,0,2670,10891.489
0,1,6,2,-2,0,837,9842.742
0,1,6,5,-2,0,3648,6956.811
0,1,4,5,-2,0,1152,15972.32
0,1,2,-2,-2,0,392,4922.9929999999995
0,2,5,1,-2,0,1643,7919.182
0,2,8,5,-2,0,2308,5013.338
0,2,7,5,-2,0,2340,17368.456000000002
0,2,6,5,-2,0,1338,4379.633
0,1,4,-2,-2,0,695,4985.793
0,2,7,5,-2,1,2288,18037.03
0,1,2,-2,-2,0,371,6784.494000000001
0,3,13,1,1,1,3965,37478.009
0,2,4,5,-2,0,1920,30948.953999999998
0,2,7,5,-2,0,2520,8285.099
0,2,6,5,-2,0,1110,5565.8769999999995
0,2,8,1,-2,0,3126,5030.655
0,1,4,5,-2,0,984,7353.166
0,3,7,1,-2,0,2320,7566.935
0,1,5,5,-2,0,1828,10250.121
0,1,1,-2,-2,0,1044,10205.722
0,2,3,-2,-2,0,1024,10506.0
0,4,14,5,-2,1,5659,15215.045
0,2,8,5,-2,0,2507,5697.278
0,1,4,5,-2,0,918,6801.483
0,1,3,-2,-2,0,687,5853.448
0,2,7,5,-2,0,2562,9860.065
0,1,5,5,-2,0,3330,12900.363000000001
0,2,8,5,-2,0,3456,7691.063
0,2,5,5,-2,0,4475,7461.528
0,2,10,5,-2,0,2412,9670.194
0,2,3,-2,-2,0,650,12038.798
0,2,4,3,-2,0,2100,23938.322
0,1,2,9,-2,0,240,10699.382
0,1,5,5,-2,0,1488,8410.677
0,1,4,5,-2,0,892,3423.758
0,2,5,5,-2,0,1440,9574.131
0,3,11,5,-2,1,3680,31068.418999999998
0,2,7,5,-2,0,2210,11695.756000000001
0,2,8,5,-2,0,1848,7001.7119999999995
0,2,5,-2,-2,0,827,2975.0
0,1,4,7,-2,0,828,2932.77
0,1,4,5,-2,0,564,5169.0
0,3,10,9,-2,0,2964,12715.32
0,2,5,4,-2,0,3100,7628.943
0,2,6,-2,-2,0,1848,4275.032
0,1,2,-2,-2,0,835,5160.0
0,2,6,-2,-2,0,1284,2939.837
0,2,11,5,1,1,2886,8749.862
0,2,8,5,-2,0,2714,5186.226
0,2,8,2,-2,0,2356,18379.418999999998
0,1,6,5,-2,0,3328,6227.7919999999995
0,4,13,5,5,1,4736,33107.66
0,1,4,3,-2,0,913,4651.579000000001
0,1,3,-2,-2,0,729,3890.5879999999997
0,2,8,5,-2,0,2793,14752.327
0,2,7,5,-2,0,1960,6959.809
0,1,5,5,-2,0,2122,6581.86
0,2,7,5,-2,0,2808,7678.259
0,3,7,5,-2,0,1917,20819.392
0,2,8,5,-2,0,1792,19036.523999999998
0,2,7,5,-2,1,2118,13712.483
0,1,6,5,-2,0,1296,10614.858999999999
0,1,4,3,-2,0,1120,17377.904
0,1,3,-2,-2,0,636,4556.867
0,1,5,5,-2,0,2820,6406.632
0,2,11,5,-2,0,5962,15078.023000000001
0,1,5,5,-2,0,1390,5259.596
0,2,10,5,-2,0,5827,10034.881
0,3,12,5,-2,0,4719,9131.378
0,2,8,2,-2,0,4476,27466.0
0,1,5,5,-2,0,1382,8343.719000000001
0,2,8,5,-2,0,1976,15191.065
0,1,5,3,-2,0,1381,2925.0
0,2,8,2,-2,0,1724,10020.796999999999
0,2,7,3,-2,0,1955,11360.361
0,1,5,4,-2,0,3600,6063.838000000001
0,1,7,5,-2,0,3232,10008.449
0,3,8,5,-2,0,3426,5310.189
0,2,10,5,-2,0,5184,8402.61
0,2,5,5,-2,0,3870,9465.825
0,2,10,3,-2,0,3846,10441.273000000001
0,2,4,5,-2,0,1575,13242.0
0,2,6,5,-2,0,1152,10147.280999999999
0,1,5,5,-2,0,1152,21411.463
0,2,9,5,-2,0,2732,11731.024
0,1,2,-2,-2,0,887,9357.0
0,1,3,5,-2,0,640,3558.132
0,1,8,5,-2,0,2208,7199.323
0,2,9,5,-2,0,1921,14223.409
0,2,6,5,-2,0,1392,10764.691
0,4,12,5,-2,0,5900,17247.471
0,2,5,5,-2,0,2820,3804.805
0,2,7,3,-2,0,1834,10924.0
0,3,7,1,-2,1,2170,10724.742
0,3,8,7,-2,0,3208,6479.133000000001
0,2,7,5,-2,0,2432,14774.992
0,2,6,5,1,1,3272,9767.3
0,3,18,5,-2,1,4627,27138.099
0,2,7,5,-2,1,1737,9745.314
0,3,5,5,-2,0,3286,26096.552000000003
0,1,3,-2,-2,0,864,11679.0
0,2,6,5,-2,0,1076,5275.941999999999
0,1,6,5,-2,0,3648,12144.538
0,3,10,5,-2,1,3960,27974.432999999997
0,1,5,5,-2,0,2028,8404.215
0,1,8,5,-2,0,2060,14188.5
0,2,6,5,-2,0,1262,5582.0
0,2,3,5,-2,0,1920,17348.129
0,1,8,5,-2,0,1392,9284.996
0,1,2,-2,-2,1,613,5185.019
0,3,6,9,-2,0,1992,1831.0
0,3,14,5,-2,0,4119,14770.822
0,1,4,-2,-2,0,691,4312.0
0,1,4,5,-2,0,681,3695.0
0,2,6,5,-2,0,1872,10346.931
0,2,6,5,-2,0,1154,9180.065
0,2,7,7,-2,0,3768,15508.0
0,2,8,1,-2,0,2470,9980.806
0,1,6,5,-2,0,2425,5463.508000000001
0,3,10,5,-2,0,3544,11671.185
0,1,5,3,-2,0,934,9497.280999999999
0,1,7,5,-2,0,1600,6388.621999999999
0,2,6,5,-2,0,1210,3890.0879999999997
0,3,10,5,-2,0,6552,13409.763
0,3,9,5,-2,0,3296,4638.0
0,2,7,3,-2,0,1920,6508.018
0,2,6,5,5,1,1734,13163.45
0,4,11,5,-2,0,3485,27494.871
0,3,13,5,-2,1,3828,6025.72
0,1,4,-2,-2,0,950,1480.0
0,5,13,4,-2,0,4736,30098.176
0,1,5,3,-2,0,840,5373.233
0,2,4,-2,-2,0,1444,9609.451
0,1,4,5,-2,0,1150,15168.131000000001
0,1,3,-2,-2,0,642,2585.5389999999998
0,2,8,5,-2,0,4280,11639.176000000001
0,3,7,5,-2,0,4680,14067.097
0,1,6,1,-2,0,2058,7889.675
0,2,5,5,-2,0,2100,2305.5170000000003
0,3,13,5,-2,0,3817,12672.567
0,2,8,5,-2,0,3123,9869.355
0,2,3,-2,-2,0,525,6441.625
0,2,7,5,-2,0,2018,4426.605
0,1,4,5,-2,0,1152,19486.078
0,1,1,-2,-2,0,304,2219.0
0,1,3,-2,-2,0,1073,3850.262
0,1,6,5,-2,0,800,18496.892
0,2,5,-2,-2,0,850,3274.145
0,2,11,5,-2,0,3170,32595.65
0,1,3,-2,-2,0,929,9919.186
0,3,8,5,-2,0,2164,19653.265
0,2,6,5,-2,1,1112,9816.485
0,3,6,1,-2,0,2430,6397.0
0,1,4,3,-2,0,672,3136.0
0,3,9,5,-2,1,3044,24824.157000000003
0,1,4,5,-2,0,1271,14316.106000000002
0,2,7,7,1,1,1543,10064.569
0,1,2,-2,-2,0,437,2411.487
0,3,9,5,1,0,3464,10722.101
0,1,3,-2,-2,0,900,7547.97
0,2,6,2,-2,0,3532,6931.665
0,2,6,5,-2,0,1728,13277.063
0,1,4,7,-2,0,767,3365.782
0,4,9,5,-2,0,7255,10798.133999999998
0,2,6,5,-2,1,1550,8920.06
0,2,8,2,-2,0,2240,13040.716
0,1,6,5,-2,1,3094,15463.0
0,2,7,5,-2,0,2297,5294.485
0,1,6,5,-2,0,1900,12160.513
0,2,6,5,-2,0,1863,15437.07
0,2,6,5,-2,0,2417,8414.347
0,2,5,5,-2,0,1580,14124.96
0,3,9,1,-2,0,3800,19472.628
0,4,7,5,-2,0,4380,23545.252
0,1,6,-2,-2,0,1177,3817.382
0,2,5,3,-2,0,1152,11119.169
0,2,6,5,-2,0,4150,5956.385
0,1,3,-2,-2,0,834,2487.098
0,1,1,-2,-2,0,1120,9704.0
0,2,9,5,-2,0,3062,9571.641
0,2,4,9,-2,0,1920,13640.22
0,2,6,5,-2,1,1280,9305.0
0,2,6,5,-2,0,2916,16502.221999999998
0,1,5,5,-2,0,1025,6784.733
0,1,4,2,-2,0,858,6882.901999999999
0,2,8,5,-2,0,2540,14322.706
0,1,4,2,-2,0,994,9465.023000000001
0,1,4,1,-2,0,1549,5303.306
0,1,9,5,-2,0,2688,11013.725
0,1,5,5,-2,0,1110,6094.484
0,3,8,7,-2,0,4262,7842.908
0,2,4,-2,-2,0,1014,7959.809
0,2,6,5,-2,0,1570,7507.065
0,2,5,5,-2,0,2300,4533.85
0,2,8,5,-2,0,2116,6177.806
0,3,9,1,1,1,2635,13040.597
0,1,6,5,-2,1,1724,12502.774
0,1,4,-2,-2,0,1043,23074.626
0,3,10,5,-2,0,2852,26554.091
0,3,4,-2,-2,0,756,8158.0
0,2,7,5,-2,0,2840,23645.16
0,3,10,5,-2,0,3381,10374.833
0,3,8,5,-2,0,3048,10568.493999999999
0,2,6,1,-2,0,4008,12341.806
0,2,7,5,-2,0,1780,10756.29
0,1,1,-2,-2,0,690,1684.4289999999999
0,1,6,3,-2,0,1847,25755.563
0,1,7,9,-2,0,1758,7814.988
0,1,1,-2,-2,0,693,2692.757
0,2,6,5,-2,0,3794,9419.642
0,3,9,5,-2,0,5401,11475.71
0,2,8,5,-2,0,1976,13670.645
0,1,3,-2,-2,0,783,4250.0
0,2,9,3,-2,0,3104,9468.774
0,4,13,5,-2,0,3054,15586.367
0,1,5,5,-2,0,864,7158.241999999999
0,1,6,5,2,1,1827,14484.452
0,3,10,5,-2,1,4320,14771.53
0,2,8,5,-2,0,1436,18829.884
0,1,9,5,-2,0,1550,7561.795
0,3,7,2,-2,0,1622,12246.455
0,1,5,5,-2,0,1232,7209.0
0,1,6,5,-2,0,850,7388.59
0,2,6,5,-2,0,2496,21612.987
0,2,7,5,-2,0,1644,10509.058
0,3,5,1,1,1,4876,7774.812
0,2,9,5,5,1,1852,25550.772
0,2,9,5,-2,0,2934,11728.604
0,2,4,1,-2,0,988,7226.3330000000005
0,1,1,-2,-2,0,723,1333.5
0,1,3,-2,-2,0,667,5807.0
0,2,11,5,-2,0,3350,14526.518999999998
0,1,4,-2,-2,0,766,4804.9929999999995
0,1,6,5,-2,0,2390,5978.901
0,1,3,5,-2,0,1232,9143.0
0,2,9,5,-2,0,2618,16555.429
0,2,5,3,-2,0,737,3436.889
0,1,3,2,-2,0,691,5334.0
0,1,5,5,-2,0,1934,9909.324
0,2,5,5,-2,0,1547,14815.155
0,1,4,-2,-2,1,858,9854.0
0,5,14,2,2,0,7567,34761.161
0,2,5,2,-2,0,950,16863.463
0,2,7,3,-2,0,1152,21026.192000000003
0,1,5,5,-2,0,1314,3124.482
0,2,8,5,-2,1,2574,19359.243000000002
0,2,8,5,8,1,4093,12939.0
0,2,6,5,-2,0,2900,7877.517
0,1,4,5,-2,0,681,13250.0
0,1,8,5,-2,0,2842,9452.806999999999
0,2,8,5,-2,1,3712,16011.628
0,2,7,5,-2,0,1006,13986.553999999998
0,2,6,3,-2,0,2328,7495.776999999999
0,2,6,5,-2,0,2765,12074.428999999998
0,1,5,5,-2,0,1577,1692.3729999999998
0,3,19,2,-2,0,2862,20464.538
0,1,4,5,-2,0,2008,2071.013
0,2,5,1,-2,0,914,5840.6359999999995
0,2,9,5,-2,0,3600,4989.096
0,1,3,-2,-2,0,481,3152.0
0,1,5,2,-2,0,1680,19649.065
0,1,4,-2,-2,0,1432,2928.857
0,1,4,-2,-2,0,797,3972.824
0,2,6,5,-2,0,1872,16484.0
0,1,9,5,-2,0,1030,5789.13
0,1,4,5,-2,0,1066,4486.968
0,1,6,5,-2,0,889,6235.991999999999
0,1,6,5,-2,0,2902,18825.666
0,1,5,5,-2,0,1704,15124.034
0,2,5,5,-2,0,2162,8127.206999999999
0,2,6,5,-2,0,3410,12336.47
0,2,5,2,-2,0,2064,17279.455
0,1,6,5,-2,0,1584,8417.803
0,2,8,2,-2,0,4504,15788.587
0,1,4,-2,-2,0,1037,6031.0
0,1,8,5,-2,0,1242,9935.169
0,1,5,5,-2,0,1152,6034.0
0,1,4,5,-2,0,964,7367.839
0,2,4,5,-2,0,2308,6042.15
0,2,4,-2,-2,0,1084,4353.178
0,2,7,5,-2,0,1850,7911.911999999999
0,2,6,-2,-2,0,947,9398.483
0,1,6,5,-2,0,1310,11681.976999999999
0,2,5,5,-2,0,1435,6448.9
0,2,10,5,-2,0,2415,8028.858
0,2,6,3,-2,0,1536,9128.0
0,2,6,3,-2,0,1915,18675.421000000002
0,1,6,3,-2,0,925,14549.667
0,2,7,5,-2,0,2100,20506.244
0,2,5,3,-2,0,1008,14167.0
0,2,6,3,-2,0,1109,8332.924
0,2,8,5,5,1,1225,16196.128999999999
0,2,5,5,-2,0,1538,8639.64
0,2,5,5,-2,0,1296,3976.3540000000003
0,1,4,5,-2,0,598,2772.742
0,2,5,-2,-2,0,558,4125.941
0,2,6,4,-2,0,1298,7246.0
0,3,8,5,-2,0,3003,22183.188
0,1,3,-2,-2,0,362,1281.809
0,1,4,5,-2,0,750,6891.852
0,1,3,-2,-2,0,398,4376.145
0,2,6,5,-2,0,1933,15140.393999999998
0,2,6,3,-2,0,1430,12820.39
0,1,4,-2,-2,0,1055,2001.651
0,1,5,5,-2,0,1632,11480.903
0,1,4,-2,-2,0,442,8485.0
0,2,7,5,-2,0,1152,10703.952
0,2,9,5,-2,0,4123,16442.513
0,2,8,5,-2,0,2523,14640.159
0,2,7,5,-2,0,1615,13115.35
0,1,4,3,-2,0,576,4796.519
0,1,5,5,-2,0,2400,4883.012
0,1,7,3,-2,0,2693,5297.808000000001
0,2,8,5,-2,0,3350,5287.853
0,2,6,5,-2,0,2400,15580.753999999999
0,2,9,5,-2,0,2948,19745.27
0,1,4,-2,-2,0,830,6214.029
0,2,7,5,-2,0,3768,14231.0
0,2,4,5,-2,0,825,2742.97
0,2,6,2,-2,0,3554,8693.729
0,2,5,5,-2,0,1437,10448.194
0,2,7,5,-2,0,3302,10177.594000000001
0,2,6,3,-2,0,1280,25799.002999999997
0,2,6,5,-2,0,2750,14064.533000000001
0,2,6,7,-2,0,2587,8108.605
0,2,7,1,-2,0,1574,7787.419
0,2,7,5,-2,0,2553,9616.954
0,1,4,3,-2,0,960,28109.808999999997
0,1,7,5,-2,1,2876,34183.059
0,2,8,2,-2,0,4100,3606.6440000000002
0,1,4,-2,-2,0,1000,4171.0
0,1,3,-2,-2,0,425,4163.4
1,1,5,5,-2,0,1428,5052.194
0,2,7,5,-2,0,3863,13576.187
0,1,5,5,-2,0,1702,11746.0
0,2,9,5,-2,1,2947,9928.905999999999
0,2,6,-2,-2,0,1092,16671.51
0,4,11,5,-2,0,3468,26299.385
0,1,4,-2,-2,0,1004,6670.469
0,1,13,2,-2,0,4530,15795.0
0,1,7,5,-2,0,1620,8454.53
0,3,6,4,-2,0,2393,9185.93
0,1,5,5,-2,0,2058,11532.441
0,1,7,4,-2,0,2772,11016.806
0,2,9,5,-2,0,3448,5843.543000000001
0,1,5,5,-2,0,1924,13138.15
0,1,6,5,-2,0,1110,12901.875
0,2,6,9,-2,0,1000,7803.696999999999
0,1,4,3,-2,0,754,17281.968999999997
0,2,5,3,-2,0,560,3349.928
0,1,4,3,-2,0,765,6000.0
0,2,3,5,-2,0,1500,23231.452
0,2,8,5,-2,0,2470,9177.565999999999
0,1,2,-2,-2,0,600,4056.0
0,1,4,5,-2,0,656,4915.7029999999995
0,1,3,-2,-2,0,631,1141.558
0,1,5,5,-2,0,1438,5961.387
0,1,6,5,-2,0,1318,11833.597
0,1,8,5,-2,0,2490,10578.194
0,2,3,3,-2,0,1440,28397.645
0,1,2,-2,-2,0,945,2924.0
0,2,6,5,-2,0,2051,10537.67
0,2,4,1,-2,0,951,7821.062
0,2,7,5,-2,1,2488,16342.793
0,1,4,5,-2,0,756,13221.881000000001
0,2,5,3,-2,0,1848,22639.185
0,2,6,5,-2,0,2430,4689.058
0,2,8,5,-2,0,2726,15089.545
0,1,6,5,-2,0,3375,14374.698
0,2,7,2,-2,0,1512,4976.0
0,3,9,2,-2,1,1900,6609.066999999999
0,1,1,-2,-2,0,787,14474.021
0,1,1,-2,-2,0,313,1468.477
0,2,6,5,-2,0,812,12068.451000000001
0,2,6,3,-2,0,2896,27832.699
0,1,5,5,-2,0,2184,3588.9709999999995
0,1,4,5,-2,0,768,5938.0
0,2,5,5,-2,0,1520,2238.0
0,1,6,3,-2,0,1620,24336.432999999997
0,2,5,5,-2,0,1342,9948.22
0,2,8,7,-2,0,2068,5932.388000000001
0,3,8,5,-2,0,3560,13638.567
0,1,7,5,-2,0,1909,9764.586
0,1,5,3,-2,0,924,21051.062
0,2,4,5,-2,0,807,5644.433000000001
0,1,6,5,-2,0,1720,28306.847999999998
0,1,3,-2,-2,0,631,5024.065
0,2,7,5,-2,0,4530,20037.681
0,2,4,-2,-2,0,1444,13458.0
0,2,5,5,-2,0,1456,10063.14
0,2,5,1,-2,0,894,12746.915
0,2,7,5,-2,0,3248,11874.35
0,1,5,5,-2,0,2350,9373.681
0,4,17,3,-2,0,6341,21959.0
0,3,7,5,-2,0,3672,15695.568000000001
0,1,4,5,-2,0,1458,5155.778
0,2,5,5,-2,0,1533,4049.563
0,1,2,-2,-2,0,487,512.6659999999999
0,1,3,-2,-2,0,890,6933.0
0,1,1,-2,-2,0,450,6771.868
0,2,5,5,-2,0,2854,14945.298999999999
0,1,6,3,-2,0,2460,19186.999
0,1,4,-2,-2,0,992,15183.258
0,2,10,5,-2,0,5647,6734.0
0,1,1,1,-2,0,664,4288.419
0,2,7,3,-2,0,3232,6898.969
0,2,7,5,-2,0,3510,11821.983
0,1,5,5,-2,0,1272,9278.053
0,2,6,5,-2,0,1400,5599.556
0,2,10,3,-2,0,4320,11716.438
0,2,6,-2,-2,0,1156,7084.845
0,2,5,5,-2,0,1910,6411.0
0,2,6,5,-2,0,3200,3544.4240000000004
0,2,7,1,1,1,1938,11222.758
0,2,4,-2,-2,0,1029,4570.464
0,1,2,5,-2,0,623,6890.0
0,3,13,5,-2,0,5204,5580.174
0,2,8,5,-2,0,2550,21645.144
0,1,6,5,-2,0,2317,12038.705
0,1,2,-2,-2,0,538,2406.736
0,2,6,5,-2,0,2460,14276.2
0,1,5,5,-2,0,1339,4613.268
0,2,8,2,-2,0,2620,5330.733
0,2,9,9,-2,0,2704,12608.688
0,2,7,9,-2,0,1140,1961.957
0,2,6,5,-2,0,1232,18116.867
0,2,8,5,-2,1,1625,10002.419
0,1,6,5,-2,0,1456,9939.567
0,1,4,5,-2,0,769,3628.455
0,1,6,5,-2,0,2102,7541.463000000001
0,1,7,5,-2,0,1416,12943.28
0,2,7,5,-2,1,1712,13227.028999999999
0,2,6,5,-2,0,1900,9620.786
0,3,11,5,-2,0,5987,33307.622
0,2,6,5,-2,0,1863,18613.0
0,2,7,5,-2,0,1938,16222.983999999999
0,1,7,3,-2,0,2880,21048.0
0,1,1,-2,-2,0,693,4977.481
0,1,7,5,-2,0,1654,13679.388
0,2,7,3,-2,0,1917,12267.839
0,3,9,5,-2,0,2898,8468.1
0,1,5,5,-2,0,1871,7417.996
0,2,5,5,-2,0,1259,6666.645
0,1,4,-2,-2,0,1014,8872.496
0,2,4,5,-2,0,668,5410.361999999999
0,2,6,5,-2,0,3255,14023.516000000001
0,2,5,5,-2,0,1055,14892.0
0,2,8,5,-2,0,2497,15950.0
0,4,15,5,-2,0,7030,23185.067000000003
0,1,2,-2,-2,0,528,3475.0
0,2,4,3,-2,0,980,11878.408000000001
0,2,9,5,-2,0,2126,4392.691
0,2,8,5,-2,0,3796,5992.611
0,2,7,5,-2,1,1392,23702.355
0,1,7,3,-2,0,4045,3551.1609999999996
0,1,2,-2,-2,0,676,2691.353
0,2,7,5,-2,0,2050,16505.793
0,1,8,5,-2,0,2640,9633.284
0,2,8,5,-2,1,1386,21195.976000000002
0,2,7,3,-2,0,1150,13917.361
0,2,6,5,-2,0,1307,12555.677
0,1,6,5,-2,0,1656,7079.6669999999995
0,2,8,5,-2,0,4955,27075.168999999998
0,3,8,5,-2,0,3116,23243.757999999998
0,2,5,5,-2,0,1912,6835.0
0,2,7,5,-2,0,2784,15800.567
0,2,5,5,-2,0,672,10631.618
0,1,2,-2,-2,0,720,2097.545
0,2,6,1,-2,0,1298,15385.0
0,2,11,5,-2,0,2659,11271.72
0,1,6,3,-2,0,756,2677.0
0,2,7,5,-2,0,1560,14849.677
0,2,7,5,-2,0,6027,10846.923999999999
0,2,9,5,-2,1,2222,25648.435
0,2,17,5,-2,0,5026,15292.0
0,3,8,5,-2,0,1692,11631.358999999999
0,1,8,5,-2,0,4297,4896.548
0,1,7,5,-2,0,3272,16383.288999999999
0,2,9,3,-2,0,3240,5800.0830000000005
0,3,8,5,-2,1,2765,15489.055
0,1,3,3,-2,0,352,10177.041
0,2,5,5,-2,0,1144,6213.565
0,2,6,5,-2,0,1710,10084.692
0,1,9,3,-2,0,2880,6954.446
0,3,9,5,-2,1,1821,21457.903
0,2,7,5,-2,0,2561,8876.865
0,3,11,1,-2,0,3927,13583.523000000001
0,3,7,5,-2,0,5332,8823.6
0,2,8,5,-2,0,2040,16217.026000000002
0,2,7,5,-2,0,1891,9124.833
0,2,7,1,-2,0,1943,4737.477
0,2,7,5,-2,1,2487,5610.594
0,1,3,-2,-2,0,716,2196.482
0,2,4,-2,-2,0,942,3328.1
0,4,11,2,-2,0,4778,17838.052
0,1,7,5,-2,0,1728,3712.547
0,1,6,5,-2,0,1110,15199.858999999999
0,2,4,5,-2,0,1147,2861.031
0,2,7,5,-2,0,2408,5043.875
0,3,6,5,-2,0,4052,7775.758000000001
0,1,5,-2,-2,0,1116,2353.0
0,3,7,5,-2,0,1920,10646.669
0,2,7,5,-2,0,1408,9853.996
0,2,6,5,-2,0,1943,22643.592999999997
0,2,6,5,-2,0,1392,10502.851999999999
0,1,4,-2,-2,0,881,2019.118
0,1,5,5,-2,0,1496,5728.978
0,2,5,5,-2,0,1472,8763.636
0,2,6,5,-2,0,1224,16929.742
0,2,5,5,-2,0,1232,29643.077999999998
0,1,5,5,-2,0,835,186.5
0,2,7,9,-2,0,1006,6500.7880000000005
0,1,8,5,-2,0,4250,6271.182
0,2,6,-2,-2,0,1516,3593.067
0,3,9,5,-2,1,2640,23137.515
0,1,8,5,-2,0,2000,6690.144
0,1,1,-2,-2,0,693,1196.969
0,2,3,5,-2,0,1130,11658.015
0,2,6,3,-2,0,3467,7413.751
0,1,3,5,-2,0,820,6453.688
0,2,8,5,-2,0,4500,11272.22
0,1,4,-2,-2,0,1042,4937.3640000000005
0,1,7,5,-2,0,2702,10653.743
0,2,7,7,-2,0,3175,17345.0
0,1,4,-2,-2,0,600,2386.884
0,2,5,9,-2,0,1800,6561.725
0,2,4,-2,-2,0,1100,6073.829000000001
0,1,2,-2,-2,0,392,2718.0
0,4,11,5,-2,0,3574,23978.986
0,2,7,2,-2,0,1224,12702.815
0,2,9,5,-2,0,3440,15288.671
0,2,3,-2,-2,0,800,2725.697
0,2,6,5,-2,0,1590,12940.918
0,2,7,5,-2,0,4549,5553.974
0,2,7,5,-2,0,1960,6392.0
0,2,7,5,-2,0,3132,12906.447
0,1,1,-2,-2,0,599,1508.415
0,2,8,5,-2,0,4012,13590.107
0,2,4,5,-2,0,1990,10693.899
0,2,8,5,-2,0,1510,10617.792
0,2,6,5,-2,0,2040,12657.983999999999
0,1,4,-2,-2,0,1062,5644.927
0,2,7,3,-2,0,5627,4901.419
0,2,5,-2,-2,0,1052,8192.565999999999
0,2,7,5,-2,0,2126,26382.76
0,1,8,5,-2,0,2511,13059.0
0,2,8,5,-2,1,2736,12098.29
0,3,7,5,-2,0,3068,8606.194
0,2,5,5,-2,0,1710,7663.507
0,2,7,1,1,1,2442,18256.935
